date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:55:56	13729/13729	---M-Z	200	added ('OK')	application/x-javascript	etag:%2235a1-65fc921e-3af27f405a085b13;gz%22	https://validthemes.net/site-template/cleanu/assets/js/main.js	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/js/main.js	(from https://validthemes.net/site-template/cleanu/index.html)
12:55:57	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/cleanu/assets/fonts/fa-brands-400.eot	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/fa-brands-400.eot	(from https://validthemes.net/site-template/cleanu/assets/css/font-awesome.min.css)
12:55:57	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/cleanu/assets/fonts/fa-brands-400.eot?	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/fa-brands-400d41d.eot	(from https://validthemes.net/site-template/cleanu/assets/css/font-awesome.min.css)
12:55:58	78580/78580	---M--	200	added ('OK')	font/woff2	etag:%22132f4-65fc921e-ba937f1b8291233e;;;%22	https://validthemes.net/site-template/cleanu/assets/fonts/fa-brands-400.woff2	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/fa-brands-400.woff2	(from https://validthemes.net/site-template/cleanu/assets/css/font-awesome.min.css)
12:55:58	92216/92216	---M--	200	added ('OK')	application/font-woff	etag:%2216838-65fc921e-d350e19a5ae9405c;;;%22	https://validthemes.net/site-template/cleanu/assets/fonts/fa-brands-400.woff	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/fa-brands-400.woff	(from https://validthemes.net/site-template/cleanu/assets/css/font-awesome.min.css)
12:55:58	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/cleanu/assets/fonts/fa-brands-400.ttf	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/fa-brands-400.ttf	(from https://validthemes.net/site-template/cleanu/assets/css/font-awesome.min.css)
12:55:58	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/cleanu/assets/fonts/fa-brands-400.svg	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/fa-brands-400.svg	(from https://validthemes.net/site-template/cleanu/assets/css/font-awesome.min.css)
12:55:59	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/cleanu/assets/fonts/fa-duotone-900.eot	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/fa-duotone-900.eot	(from https://validthemes.net/site-template/cleanu/assets/css/font-awesome.min.css)
12:55:59	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/cleanu/assets/fonts/fa-duotone-900.eot?	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/fa-duotone-900d41d.eot	(from https://validthemes.net/site-template/cleanu/assets/css/font-awesome.min.css)
12:56:00	187340/187340	---M--	200	added ('OK')	font/woff2	etag:%222dbcc-65fc921e-6d9ef4086180d2e8;;;%22	https://validthemes.net/site-template/cleanu/assets/fonts/fa-duotone-900.woff2	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/fa-duotone-900.woff2	(from https://validthemes.net/site-template/cleanu/assets/css/font-awesome.min.css)
12:56:00	265416/265416	---M--	200	added ('OK')	application/font-woff	etag:%2240cc8-65fc921e-6ceb3999146ccd00;;;%22	https://validthemes.net/site-template/cleanu/assets/fonts/fa-duotone-900.woff	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/fa-duotone-900.woff	(from https://validthemes.net/site-template/cleanu/assets/css/font-awesome.min.css)
12:56:00	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/cleanu/assets/fonts/fa-duotone-900.ttf	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/fa-duotone-900.5d.delayed	(from https://validthemes.net/site-template/cleanu/assets/css/font-awesome.min.css)
12:56:01	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/cleanu/assets/fonts/fa-duotone-900.svg	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/fa-duotone-900.svg	(from https://validthemes.net/site-template/cleanu/assets/css/font-awesome.min.css)
12:56:01	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/cleanu/assets/fonts/fa-light-300.eot	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/fa-light-300.eot	(from https://validthemes.net/site-template/cleanu/assets/css/font-awesome.min.css)
12:56:02	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/cleanu/assets/fonts/fa-light-300.eot?	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/fa-light-300d41d.eot	(from https://validthemes.net/site-template/cleanu/assets/css/font-awesome.min.css)
12:56:02	189716/189716	---M--	200	added ('OK')	font/woff2	etag:%222e514-65fc921e-cf59292264b05fce;;;%22	https://validthemes.net/site-template/cleanu/assets/fonts/fa-light-300.woff2	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/fa-light-300.woff2	(from https://validthemes.net/site-template/cleanu/assets/css/font-awesome.min.css)
12:56:03	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/cleanu/assets/fonts/fa-light-300.ttf	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/fa-light-300.ttf	(from https://validthemes.net/site-template/cleanu/assets/css/font-awesome.min.css)
12:56:03	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/cleanu/assets/fonts/fa-light-300.svg	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/fa-light-300.svg	(from https://validthemes.net/site-template/cleanu/assets/css/font-awesome.min.css)
12:56:03	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/cleanu/assets/fonts/fa-regular-400.eot	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/fa-regular-400.eot	(from https://validthemes.net/site-template/cleanu/assets/css/font-awesome.min.css)
12:56:03	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/cleanu/assets/fonts/fa-regular-400.eot?	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/fa-regular-400d41d.eot	(from https://validthemes.net/site-template/cleanu/assets/css/font-awesome.min.css)
12:56:03	251916/251916	---M--	200	added ('OK')	application/font-woff	etag:%223d80c-65fc921e-153845a4995316e4;;;%22	https://validthemes.net/site-template/cleanu/assets/fonts/fa-light-300.woff	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/fa-light-300.woff	(from https://validthemes.net/site-template/cleanu/assets/css/font-awesome.min.css)
12:56:04	173528/173528	---M--	200	added ('OK')	font/woff2	etag:%222a5d8-65fc921e-33f1c6d0f2a8496b;;;%22	https://validthemes.net/site-template/cleanu/assets/fonts/fa-regular-400.woff2	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/fa-regular-400.woff2	(from https://validthemes.net/site-template/cleanu/assets/css/font-awesome.min.css)
12:56:04	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/cleanu/assets/fonts/fa-regular-400.ttf	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/fa-regular-400.ttf	(from https://validthemes.net/site-template/cleanu/assets/css/font-awesome.min.css)
12:56:04	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/cleanu/assets/fonts/fa-regular-400.svg	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/fa-regular-400.svg	(from https://validthemes.net/site-template/cleanu/assets/css/font-awesome.min.css)
12:56:04	230372/230372	---M--	200	added ('OK')	application/font-woff	etag:%22383e4-65fc921e-2b312778e86ade13;;;%22	https://validthemes.net/site-template/cleanu/assets/fonts/fa-regular-400.woff	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/fa-regular-400.woff	(from https://validthemes.net/site-template/cleanu/assets/css/font-awesome.min.css)
12:56:04	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/cleanu/assets/fonts/fa-solid-900.eot	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/fa-solid-900.eot	(from https://validthemes.net/site-template/cleanu/assets/css/font-awesome.min.css)
12:56:04	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/cleanu/assets/fonts/fa-solid-900.eot?	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/fa-solid-900d41d.eot	(from https://validthemes.net/site-template/cleanu/assets/css/font-awesome.min.css)
12:56:05	141036/141036	---M--	200	added ('OK')	font/woff2	etag:%22226ec-65fc921e-99d959f3e477d56;;;%22	https://validthemes.net/site-template/cleanu/assets/fonts/fa-solid-900.woff2	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/fa-solid-900.woff2	(from https://validthemes.net/site-template/cleanu/assets/css/font-awesome.min.css)
12:56:05	188292/188292	---M--	200	added ('OK')	application/font-woff	etag:%222df84-65fc921e-6e47c8927751be70;;;%22	https://validthemes.net/site-template/cleanu/assets/fonts/fa-solid-900.woff	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/fa-solid-900.woff	(from https://validthemes.net/site-template/cleanu/assets/css/font-awesome.min.css)
12:56:05	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/cleanu/assets/fonts/fa-solid-900.ttf	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/fa-solid-900.ttf	(from https://validthemes.net/site-template/cleanu/assets/css/font-awesome.min.css)
12:56:06	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/cleanu/assets/fonts/fa-solid-900.svg	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/fa-solid-900.svg	(from https://validthemes.net/site-template/cleanu/assets/css/font-awesome.min.css)
12:56:06	78748/78748	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-65fc921e-90bbaa99ce4e7fbd;gz%22	https://validthemes.net/site-template/cleanu/assets/fonts/themify.eot?-fvbane	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/themify9f24.eot	(from https://validthemes.net/site-template/cleanu/assets/css/themify-icons.css)
12:56:06	78748/78748	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-65fc921e-90bbaa99ce4e7fbd;gz%22	https://validthemes.net/site-template/cleanu/assets/fonts/themify.eot?	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/themifyd41d.eot	(from https://validthemes.net/site-template/cleanu/assets/css/themify-icons.css)
12:56:06	56108/56108	---M--	200	added ('OK')	application/font-woff	etag:%22db2c-65fc921e-22c9a9af59792f1e;;;%22	https://validthemes.net/site-template/cleanu/assets/fonts/themify.woff?-fvbane	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/themify9f24.woff	(from https://validthemes.net/site-template/cleanu/assets/css/themify-icons.css)
12:56:06	78584/78584	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22132f8-65fc921e-648e81bcfc190a31;gz%22	https://validthemes.net/site-template/cleanu/assets/fonts/themify.ttf?-fvbane	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/themify9f24.ttf	(from https://validthemes.net/site-template/cleanu/assets/css/themify-icons.css)
12:56:07	234269/234269	---M-Z	200	added ('OK')	image/svg+xml	etag:%223931d-65fc921e-9204fb88361bf7ad;gz%22	https://validthemes.net/site-template/cleanu/assets/fonts/themify.svg?-fvbane	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/themify9f24.svg	(from https://validthemes.net/site-template/cleanu/assets/css/themify-icons.css)
12:56:07	59572/59572	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e8b4-65fc921e-f263ee9b932eeaf;gz%22	https://validthemes.net/site-template/cleanu/assets/fonts/ElegantIcons.eot	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/ElegantIcons.eot	(from https://validthemes.net/site-template/cleanu/assets/css/elegant-icons.css)
12:56:07	59572/59572	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e8b4-65fc921e-f263ee9b932eeaf;gz%22	https://validthemes.net/site-template/cleanu/assets/fonts/ElegantIcons.eot?	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/ElegantIconsd41d.eot	(from https://validthemes.net/site-template/cleanu/assets/css/elegant-icons.css)
12:56:07	63664/63664	---M--	200	added ('OK')	application/font-woff	etag:%22f8b0-65fc921e-7e09b63235dcbba7;;;%22	https://validthemes.net/site-template/cleanu/assets/fonts/ElegantIcons.woff	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/ElegantIcons.woff	(from https://validthemes.net/site-template/cleanu/assets/css/elegant-icons.css)
12:56:08	59388/59388	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22e7fc-65fc921e-fa0d4174eadc4f4c;gz%22	https://validthemes.net/site-template/cleanu/assets/fonts/ElegantIcons.ttf	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/ElegantIcons.ttf	(from https://validthemes.net/site-template/cleanu/assets/css/elegant-icons.css)
12:56:08	277297/277297	---M-Z	200	added ('OK')	image/svg+xml	etag:%2243b31-65fc921e-d76c389af5f04e55;gz%22	https://validthemes.net/site-template/cleanu/assets/fonts/ElegantIcons.svg	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/ElegantIcons.svg	(from https://validthemes.net/site-template/cleanu/assets/css/elegant-icons.css)
12:56:08	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/cleanu/assets/css/ElegantIcons.svg	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/css/ElegantIcons.svg	(from https://validthemes.net/site-template/cleanu/assets/css/elegant-icons.css)
12:56:09	165448/165448	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2228648-65fc921e-15ca2f220d63afe6;gz%22	https://validthemes.net/site-template/cleanu/assets/fonts/flaticon.eot	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/flaticon.eot	(from https://validthemes.net/site-template/cleanu/assets/css/flaticon-set.css)
12:56:09	165448/165448	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2228648-65fc921e-15ca2f220d63afe6;gz%22	https://validthemes.net/site-template/cleanu/assets/fonts/flaticon.eot?	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/flaticond41d.eot	(from https://validthemes.net/site-template/cleanu/assets/css/flaticon-set.css)
12:56:09	91400/91400	---M--	200	added ('OK')	application/font-woff	etag:%2216508-65fc921e-6d722a35df9cffb5;;;%22	https://validthemes.net/site-template/cleanu/assets/fonts/flaticon.woff	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/flaticon.woff	(from https://validthemes.net/site-template/cleanu/assets/css/flaticon-set.css)
12:56:09	165280/165280	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22285a0-65fc921e-e416a791c396ddf8;gz%22	https://validthemes.net/site-template/cleanu/assets/fonts/flaticon.ttf	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/flaticon.ttf	(from https://validthemes.net/site-template/cleanu/assets/css/flaticon-set.css)
12:56:10	831743/831743	---M-Z	200	added ('OK')	image/svg+xml	etag:%22cb0ff-65fc921e-3ad783222c6f33d0;gz%22	https://validthemes.net/site-template/cleanu/assets/fonts/flaticon.svg	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/fonts/flaticon.svg	(from https://validthemes.net/site-template/cleanu/assets/css/flaticon-set.css)
12:56:10	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/cleanu/assets/css/flaticon.svg	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/css/flaticon.svg	(from https://validthemes.net/site-template/cleanu/assets/css/flaticon-set.css)
12:56:10	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/cleanu/assets/css/owl.video.play.png	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/css/owl.video.play.png	(from https://validthemes.net/site-template/cleanu/assets/css/owl.carousel.min.css)
12:56:11	50609/50609	---M--	200	added ('OK')	image/png	etag:%22c5b1-65fc921e-fbbda1391813d77f;;;%22	https://validthemes.net/site-template/cleanu/assets/img/shape/4.png	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/img/shape/4.png	(from https://validthemes.net/site-template/cleanu/style.css)
12:56:11	8876/8876	---M--	200	added ('OK')	image/png	etag:%2222ac-65fc921e-3f72d34fa7a48b72;;;%22	https://validthemes.net/site-template/cleanu/assets/img/shape/12.png	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/img/shape/12.png	(from https://validthemes.net/site-template/cleanu/style.css)
12:56:11	41400/41400	---M--	200	added ('OK')	image/png	etag:%22a1b8-65fc921e-b50052b257545b26;;;%22	https://validthemes.net/site-template/cleanu/assets/img/shape/16.png	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/img/shape/16.png	(from https://validthemes.net/site-template/cleanu/style.css)
12:56:12	4699/4699	---M--	200	added ('OK')	image/png	etag:%22125b-65fc921e-70d5f2010d757328;;;%22	https://validthemes.net/site-template/cleanu/assets/img/shape/bubble-right.png	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/img/shape/bubble-right.png	(from https://validthemes.net/site-template/cleanu/style.css)
12:56:12	26010/26010	---M--	200	added ('OK')	image/png	etag:%22659a-65fc921e-355ab3b97db2bbc9;;;%22	https://validthemes.net/site-template/cleanu/assets/img/shape/26.png	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/img/shape/26.png	(from https://validthemes.net/site-template/cleanu/style.css)
12:56:12	138158/138158	---M--	200	added ('OK')	image/png	etag:%2221bae-65fc921e-699c4a84e363bd5d;;;%22	https://validthemes.net/site-template/cleanu/assets/img/shape/17.png	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/img/shape/17.png	(from https://validthemes.net/site-template/cleanu/style.css)
12:56:12	9015/9015	---M--	200	added ('OK')	image/png	etag:%222337-65fc921e-e2730a1abb96f47d;;;%22	https://validthemes.net/site-template/cleanu/assets/img/shape/22.png	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/img/shape/22.png	(from https://validthemes.net/site-template/cleanu/style.css)
12:56:13	77164/77164	---M--	200	added ('OK')	image/gif	etag:%2212d6c-65fc921e-5dd465372627706a;;;%22	https://validthemes.net/site-template/cleanu/assets/img/preloader.gif	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/img/preloader.gif	(from https://validthemes.net/site-template/cleanu/style.css)
12:56:13	5302/5302	---M-Z	200	added ('OK')	image/svg+xml	etag:%2214b6-65fc921e-6bdc7d4cc5235988;gz%22	https://validthemes.net/site-template/cleanu/assets/img/shape/bg.svg	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/img/shape/bg.svg	(from https://validthemes.net/site-template/cleanu/style.css)
12:56:14	33256/33256	---M-Z	200	added ('OK')	text/html	etag:%2281e8-65fc921e-764fff9ee925de3e;gz%22	https://validthemes.net/site-template/cleanu/about-2.html	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/about-2.html	(from https://validthemes.net/site-template/cleanu/index.html)
12:56:14	31058/31058	---M-Z	200	added ('OK')	text/html	etag:%227952-65fc921e-9ec64c94046a71e4;gz%22	https://validthemes.net/site-template/cleanu/team.html	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/team.html	(from https://validthemes.net/site-template/cleanu/index.html)
12:56:14	25875/25875	---M-Z	200	added ('OK')	text/html	etag:%226513-65fc921e-850f14bd9bb7ac7b;gz%22	https://validthemes.net/site-template/cleanu/team-single.html	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/team-single.html	(from https://validthemes.net/site-template/cleanu/index.html)
12:56:14	29221/29221	---M-Z	200	added ('OK')	text/html	etag:%227225-65fc921e-bf79d62d52cc11b9;gz%22	https://validthemes.net/site-template/cleanu/pricing.html	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/pricing.html	(from https://validthemes.net/site-template/cleanu/index.html)
12:56:15	29939/29939	---M-Z	200	added ('OK')	text/html	etag:%2274f3-65fc921e-413450624ec6f6b8;gz%22	https://validthemes.net/site-template/cleanu/pricing-2.html	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/pricing-2.html	(from https://validthemes.net/site-template/cleanu/index.html)
12:56:15	25828/25828	---M-Z	200	added ('OK')	text/html	etag:%2264e4-65fc921e-42950448ec8d1f30;gz%22	https://validthemes.net/site-template/cleanu/faq.html	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/faq.html	(from https://validthemes.net/site-template/cleanu/index.html)
12:56:15	22476/22476	---M-Z	200	added ('OK')	text/html	etag:%2257cc-65fc921e-4e56ae62f7f833d6;gz%22	https://validthemes.net/site-template/cleanu/404.html	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/404.html	(from https://validthemes.net/site-template/cleanu/index.html)
12:56:15	24169/24169	---M-Z	200	added ('OK')	text/html	etag:%225e69-65fc921e-42212c5feebffb6b;gz%22	https://validthemes.net/site-template/cleanu/projects.html	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/projects.html	(from https://validthemes.net/site-template/cleanu/index.html)
12:56:16	37971/37971	---M-Z	200	added ('OK')	text/html	etag:%229453-65fc921e-23f0278ab3f451e3;gz%22	https://validthemes.net/site-template/cleanu/services.html	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/services.html	(from https://validthemes.net/site-template/cleanu/index.html)
12:56:16	36590/36590	---M-Z	200	added ('OK')	text/html	etag:%228eee-65fc921e-fd0335f07a6eec60;gz%22	https://validthemes.net/site-template/cleanu/services-2.html	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/services-2.html	(from https://validthemes.net/site-template/cleanu/index.html)
12:56:16	40411/40411	---M-Z	200	added ('OK')	text/html	etag:%229ddb-65fc921e-f274e86122bbafa4;gz%22	https://validthemes.net/site-template/cleanu/blog-with-sidebar.html	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/blog-with-sidebar.html	(from https://validthemes.net/site-template/cleanu/index.html)
12:56:17	31198/31198	---M-Z	200	added ('OK')	text/html	etag:%2279de-65fc921e-4aac9196eeb5242f;gz%22	https://validthemes.net/site-template/cleanu/blog-2-colum.html	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/blog-2-colum.html	(from https://validthemes.net/site-template/cleanu/index.html)
12:56:17	34286/34286	---M-Z	200	added ('OK')	text/html	etag:%2285ee-65fc921e-c8135cdaf547bbf2;gz%22	https://validthemes.net/site-template/cleanu/blog-3-colum.html	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/blog-3-colum.html	(from https://validthemes.net/site-template/cleanu/index.html)
12:56:17	33283/33283	---M-Z	200	added ('OK')	text/html	etag:%228203-65fc921e-9a4d4dd78b73e78b;gz%22	https://validthemes.net/site-template/cleanu/blog-single.html	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/blog-single.html	(from https://validthemes.net/site-template/cleanu/index.html)
12:56:17	27615/27615	---M--	200	added ('OK')	image/png	etag:%226bdf-65fc921e-c0a7f027b26fcf5;;;%22	https://validthemes.net/site-template/cleanu/assets/img/icon/phone-call.png	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/img/icon/phone-call.png	(from https://validthemes.net/site-template/cleanu/index-2.html)
12:56:18	31455/31455	---M--	200	added ('OK')	image/png	etag:%227adf-65fc921e-718f2817e900a860;;;%22	https://validthemes.net/site-template/cleanu/assets/img/shape/13.png	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/img/shape/13.png	(from https://validthemes.net/site-template/cleanu/index-2.html)
12:56:18	17379/17379	---M--	200	added ('OK')	image/png	etag:%2243e3-65fc921e-b38478682ae471fd;;;%22	https://validthemes.net/site-template/cleanu/assets/img/shape/35.png	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/img/shape/35.png	(from https://validthemes.net/site-template/cleanu/index-2.html)
12:56:18	39462/39462	---M--	200	added ('OK')	image/jpeg	etag:%229a26-65fc921e-146ba9b4cca5c902;;;%22	https://validthemes.net/site-template/cleanu/assets/img/illustration/1.jpg	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/img/illustration/1.jpg	(from https://validthemes.net/site-template/cleanu/index-2.html)
12:56:18	63569/63569	---M--	200	added ('OK')	image/jpeg	etag:%22f851-65fc921e-c8ba21536002367f;;;%22	https://validthemes.net/site-template/cleanu/assets/img/thumb/13.jpg	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/img/thumb/13.jpg	(from https://validthemes.net/site-template/cleanu/index-2.html)
12:56:18	56783/56783	---M--	200	added ('OK')	image/jpeg	etag:%22ddcf-65fc921e-3386b93baf7118fd;;;%22	https://validthemes.net/site-template/cleanu/assets/img/thumb/14.jpg	C:/Meus%20Sites/Limpt/validthemes.net/site-template/cleanu/assets/img/thumb/14.jpg	(from https://validthemes.net/site-template/cleanu/index-2.html)
